GHI,DNI,DHI,Temperature,Tilted Irradiance (Adjusted)
501,296,301,6.1000000000000005,557.2013272225621
416,621,124,4.5,631.7312581844022
873,713,236,13.9,882.6110531389587
486,884,66,10.5,815.1090812302695
174,185,118,7.2,256.5121736661406
367,67,317,26.3,318.5507792466239
236,371,113,-14.2,417.5628548909343
350,430,158,-11.9,557.0661347769534
0,0,0,3.5,0.0
133,476,48,15.7,316.79870376080703
0,0,0,-3.8,0.0
47,0,47,6.6000000000000005,42.47803193310336
128,535,43,6.6000000000000005,330.412806743505
0,0,0,20.4,0.0
0,0,0,22.3,0.0
313,49,273,27.4,266.12097807912835
508,212,319,25.9,448.56737543151365
132,1,131,10.2,117.37855497344334
0,0,0,-1.2000000000000002,0.0
120,560,38,1.0,450.9901243561288
24,181,18,-1.7000000000000002,131.83464184247845
366,339,193,25.200000000000003,420.74507029253306
603,900,112,-1.5,960.2032037750082
579,792,101,24.700000000000003,724.1619098648641
885,867,109,28.200000000000003,842.5877696947396
388,699,97,-4.6000000000000005,723.9776055960982
420,907,65,-2.6,810.5425949558761
23,201,17,-0.8,142.323600832347
865,719,221,20.6,833.8560141633258
874,855,134,18.3,910.5026627746648
0,0,0,20.4,0.0
2,10,2,7.6,7.669711386092575
3,17,3,16.0,12.402821858124952
44,0,44,2.1,40.59659195946775
0,0,0,10.1,0.0
429,227,282,29.4,423.6645307602122
0,0,0,-4.2,0.0
0,0,0,8.200000000000001,0.0
364,105,270,28.9,309.5234096392721
0,0,0,4.4,0.0
471,694,100,22.5,627.6789242686604
0,0,0,1.8,0.0
298,27,276,23.8,253.79728469677363
468,742,85,27.700000000000003,686.9984957109434
231,169,161,29.0,263.592299045305
0,0,0,10.3,0.0
0,0,0,17.400000000000002,0.0
91,0,91,20.0,77.13354335202952
0,0,0,7.4,0.0
544,808,86,24.4,714.2357791364733
0,0,0,22.3,0.0
0,0,0,0.1,0.0
222,365,105,18.3,380.0528663469743
455,844,68,18.7,773.6019557520857
121,208,75,23.5,213.4336397722061
0,0,0,4.800000000000001,0.0
702,421,325,28.700000000000003,635.3582638035791
0,0,0,24.9,0.0
0,0,0,1.1,0.0
5,4,5,1.8,6.573870277444371
215,193,136,17.6,278.4783585081747
12,50,11,3.1,34.961749887619966
0,0,0,5.6000000000000005,0.0
9,0,9,13.9,7.858707425893498
949,883,120,26.200000000000003,876.5860971662315
0,0,0,6.5,0.0
269,296,152,5.2,376.214726306624
0,0,0,0.9,0.0
508,328,272,30.700000000000003,503.2788512176304
904,848,133,29.3,849.5300339581236
0,0,0,-1.2000000000000002,0.0
0,0,0,19.4,0.0
821,884,111,23.8,892.4689000842247
590,915,76,11.4,866.5323448725744
905,841,148,20.8,895.6080372921182
758,974,84,5.4,1021.0348215657208
0,0,0,0.0,0.0
162,6,158,23.1,137.01241749897173
0,0,0,1.1,0.0
0,0,0,11.0,0.0
126,18,120,22.700000000000003,114.52818268021662
0,0,0,9.6,0.0
736,772,137,28.0,784.915358027499
0,0,0,6.4,0.0
0,0,0,19.1,0.0
3,9,3,21.200000000000003,7.605796854341756
483,768,83,24.8,721.5308055720059
153,2,151,19.0,130.46838452945929
71,41,64,2.5,84.66576460375687
14,75,13,24.700000000000003,55.846129410603226
714,563,256,24.4,719.1456163113847
478,272,292,10.7,518.161017476772
0,0,0,19.9,0.0
761,651,237,8.200000000000001,846.1440634151642
287,80,240,16.7,273.8371603167034
148,529,49,0.4,460.1466608982138
87,182,57,24.700000000000003,169.65876259698086
201,317,93,12.5,302.3648840009106
0,0,0,21.200000000000003,0.0
779,507,313,29.9,693.1668835656839
14,0,14,12.9,12.283337474293187
0,0,0,16.6,0.0
584,268,371,15.1,572.8997534586438
0,0,0,20.1,0.0
0,0,0,21.200000000000003,0.0
116,493,42,12.4,301.36776404838093
196,218,128,20.4,278.9391440237606
237,349,117,27.4,360.934060126072
0,0,0,16.1,0.0
479,927,62,-2.4000000000000004,891.5168945752586
641,802,100,28.4,781.4823266943208
58,4,56,14.5,51.76576521897386
0,0,0,-2.6,0.0
32,0,32,14.0,27.928657938259303
3,21,3,3.0,13.144795539659055
50,59,43,16.5,77.4641375408142
0,0,0,19.8,0.0
605,333,336,27.5,569.5487733401883
492,276,302,16.400000000000002,516.7508699313505
0,0,0,20.4,0.0
0,0,0,0.8,0.0
1,3,1,25.3,2.427785778257403
393,858,59,5.300000000000001,737.6403789050706
430,567,144,2.6,625.2099087227396
215,565,63,22.0,410.0339677492036
263,26,245,19.6,230.68884275714908
656,835,94,20.8,838.6930190825342
0,0,0,3.1,0.0
20,20,19,13.2,25.366347702895983
0,0,0,4.0,0.0
0,0,0,14.9,0.0
535,960,63,-3.0,937.6532942199896
0,0,0,6.300000000000001,0.0
0,0,0,11.6,0.0
77,1,77,-0.5,72.65496171623143
0,0,0,0.5,0.0
0,0,0,4.2,0.0
0,0,0,4.9,0.0
13,0,13,6.6000000000000005,11.749242875113696
2,0,2,5.4,1.8176355089620864
840,714,209,18.6,842.5033404645949
182,567,52,18.8,386.83640227510455
0,0,0,23.0,0.0
0,0,0,21.700000000000003,0.0
221,11,211,19.700000000000003,189.16969395643977
0,0,0,-0.7000000000000001,0.0
0,0,0,12.7,0.0
0,0,0,-1.4,0.0
115,17,109,18.6,106.62297716688224
0,0,0,4.9,0.0
324,39,292,24.3,277.4533866717905
289,676,67,8.700000000000001,532.1993785941803
0,0,0,10.1,0.0
0,0,0,1.9,0.0
759,355,423,23.4,668.4594041383024
374,635,105,2.3000000000000003,598.4490170362502
20,16,19,16.7,26.957443280676312
0,0,0,10.4,0.0
380,540,136,-2.4000000000000004,597.9300467949195
0,0,0,19.4,0.0
125,25,117,1.4,128.72951334572278
0,0,0,-4.4,0.0
0,0,0,14.2,0.0
659,724,172,4.6000000000000005,852.4012050061124
514,780,103,7.5,751.7384281094875
775,774,165,11.9,879.7796923670461
246,108,196,8.5,263.7139860498666
382,36,349,16.8,334.24346424768413
0,0,0,14.2,0.0
0,0,0,10.4,0.0
0,0,0,1.8,0.0
0,0,0,-2.8000000000000003,0.0
171,340,88,13.5,339.2173798886041
0,0,0,19.3,0.0
509,677,130,14.2,727.8848936287637
0,0,0,7.4,0.0
184,4,181,7.300000000000001,166.92226670760087
93,416,38,16.1,243.05815114751724
25,0,25,-1.2000000000000002,23.41204700100545
0,0,0,0.3,0.0
702,644,198,27.200000000000003,727.1121068320597
0,0,0,24.6,0.0
0,0,0,21.3,0.0
0,0,0,8.4,0.0
0,0,0,6.1000000000000005,0.0
671,825,104,22.5,798.6496800253354
618,685,152,29.3,719.6434693626466
0,0,0,18.1,0.0
98,0,98,9.2,87.50321261213666
0,0,0,2.7,0.0
46,0,46,5.6000000000000005,41.76705459171217
0,0,0,7.7,0.0
421,511,156,22.8,522.7970545003301
0,0,0,14.2,0.0
0,0,0,-8.4,0.0
856,899,119,15.5,951.095855031621
484,900,74,1.1,846.7316878164423
0,0,0,-3.0,0.0
0,0,0,-3.9,0.0
0,0,0,21.5,0.0
126,0,126,18.0,107.85655740737718
20,0,20,-0.5,18.67095612234551
0,0,0,16.8,0.0
109,25,97,21.700000000000003,103.005593477049
0,0,0,1.4,0.0
0,0,0,-11.2,0.0
0,0,0,-0.1,0.0
0,0,0,17.7,0.0
0,0,0,-0.2,0.0
489,643,136,27.6,653.1504080632852
743,929,91,21.4,917.4175509425615
425,93,352,26.200000000000003,372.306321673609
0,0,0,1.8,0.0
0,0,0,2.4000000000000004,0.0
137,26,127,13.2,133.22083748473696
0,0,0,3.4000000000000004,0.0
1007,952,104,22.4,937.199152019546
0,0,0,-1.2000000000000002,0.0
0,0,0,7.800000000000001,0.0
29,0,29,20.9,24.471620268003416
836,666,240,21.6,805.6397960841764
0,0,0,17.6,0.0
100,218,62,-3.3000000000000003,201.08899432759068
2,21,2,15.3,13.8821028581974
0,0,0,6.7,0.0
201,27,185,10.4,187.49766469400657
278,25,257,16.0,245.6347754975609
0,0,0,22.0,0.0
0,0,0,20.6,0.0
0,0,0,15.1,0.0
510,486,201,28.700000000000003,561.0034206040137
653,875,84,19.0,852.834555396725
0,0,0,17.900000000000002,0.0
0,0,0,21.1,0.0
0,0,0,-1.5,0.0
45,0,45,20.5,38.04865147930462
0,0,0,22.700000000000003,0.0
326,674,83,13.6,535.9575158850091
0,0,0,15.3,0.0
0,0,0,19.0,0.0
0,0,0,-2.9000000000000004,0.0
0,0,0,23.5,0.0
0,0,0,-1.1,0.0
0,0,0,17.900000000000002,0.0
0,0,0,17.7,0.0
0,0,0,11.3,0.0
78,348,36,18.3,266.4660282805372
192,87,156,5.4,215.61179346909412
84,375,39,-2.4000000000000004,264.8179920675749
537,163,403,15.0,503.9195093210283
782,484,353,24.8,720.2136741433414
0,0,0,-2.2,0.0
0,0,0,-0.3,0.0
0,0,0,19.6,0.0
0,0,0,7.4,0.0
0,0,0,12.0,0.0
358,77,302,12.7,338.58128304040235
0,0,0,20.6,0.0
185,694,44,3.3000000000000003,585.1819254207928
560,190,397,19.200000000000003,512.4918432386015
0,0,0,18.3,0.0
0,0,0,7.6,0.0
0,0,0,16.2,0.0
0,0,0,-1.9,0.0
891,741,189,27.4,799.1261930267797
2,18,2,10.2,9.481072371529546
1,0,1,6.800000000000001,0.9029496066351578
578,850,84,17.400000000000002,839.3008124674345
0,0,0,25.4,0.0
0,0,0,25.5,0.0
17,0,17,16.3,14.67321054343302
743,909,82,25.9,862.4841761710321
486,801,78,19.4,764.5128952403685
0,0,0,8.5,0.0
5,35,5,21.0,19.517668075819294
433,921,52,-1.7000000000000002,858.2407872435688
0,0,0,3.2,0.0
18,42,16,26.1,37.93834788210176
211,264,124,0.3,334.4558199762518
836,653,235,19.8,789.8017382898505
437,381,219,16.3,505.7042171507311
0,0,0,-3.0,0.0
273,595,71,26.4,511.5432606160716
0,0,0,10.3,0.0
0,0,0,6.6000000000000005,0.0
642,779,123,18.1,797.4720228978781
0,0,0,19.8,0.0
687,774,125,30.0,776.1803850285709
325,407,151,-0.7000000000000001,497.2347753646305
0,0,0,23.9,0.0
0,0,0,19.700000000000003,0.0
74,99,58,4.1000000000000005,124.99169873469909
0,0,0,-7.5,0.0
642,271,400,28.4,564.6774787797996
0,0,0,17.5,0.0
0,0,0,2.0,0.0
0,0,0,19.4,0.0
161,1,160,18.4,137.56570822113622
68,0,68,22.200000000000003,57.0111986624683
0,0,0,6.300000000000001,0.0
0,0,0,-1.9,0.0
470,318,256,23.0,499.8130410727776
0,0,0,23.1,0.0
348,406,158,26.0,432.3503891681131
0,0,0,17.0,0.0
821,867,117,23.1,880.7196563676483
332,375,166,6.0,466.1871203551648
385,841,62,4.1000000000000005,726.1044991568278
0,0,0,1.7000000000000002,0.0
3,14,3,21.700000000000003,10.525985972367687
0,0,0,22.8,0.0
926,833,139,26.6,831.0033981770823
0,0,0,7.4,0.0
7,86,7,-3.5,61.71386112096727
0,0,0,20.6,0.0
0,0,0,12.8,0.0
115,480,39,18.9,365.7440121596861
0,0,0,9.9,0.0
0,0,0,1.5,0.0
69,7,67,23.3,60.19951106694207
0,0,0,-3.0,0.0
753,793,135,27.0,806.3901260962856
154,187,99,24.9,201.7149227616966
66,10,61,27.700000000000003,58.014595843457926
640,614,190,20.3,709.0152963290494
37,0,37,-0.9,34.603303532138554
607,929,69,17.400000000000002,837.7997715913883
0,0,0,21.200000000000003,0.0
184,334,91,0.5,327.65978072923554
53,22,50,21.0,57.172619727973526
99,233,60,27.0,203.6718541729104
0,0,0,21.700000000000003,0.0
0,0,0,7.6,0.0
0,0,0,1.0,0.0
619,778,116,15.3,776.7347371254453
0,0,0,2.5,0.0
226,147,160,15.3,264.83905094852435
76,6,74,7.9,71.29069218067671
14,0,14,7.6,12.594349310125123
0,0,0,23.5,0.0
0,0,0,19.4,0.0
6,0,6,11.1,5.309556058079627
235,420,93,18.4,415.2304471058219
0,0,0,19.700000000000003,0.0
0,0,0,12.2,0.0
0,0,0,18.1,0.0
0,0,0,21.3,0.0
0,0,0,12.4,0.0
0,0,0,12.7,0.0
18,0,18,26.1,14.796953946818084
582,699,134,27.6,686.1802531426301
695,876,90,19.9,840.4958971787354
0,0,0,6.0,0.0
463,126,354,17.3,421.5516175877067
0,0,0,3.1,0.0
0,0,0,19.6,0.0
329,768,66,5.1000000000000005,708.4297259512764
0,0,0,-1.1,0.0
212,275,119,15.9,290.3662865859439
390,233,238,27.8,387.27385808169896
0,0,0,8.9,0.0
0,0,0,21.200000000000003,0.0
219,411,96,5.800000000000001,384.8027152013236
0,0,0,3.5,0.0
499,201,308,19.8,443.0443451173941
0,0,0,11.0,0.0
0,0,0,13.9,0.0
0,0,0,4.4,0.0
0,0,0,23.700000000000003,0.0
21,122,17,17.400000000000002,70.33850307788981
302,440,122,15.4,429.1781166960124
2,4,2,21.3,4.054572393553485
9,0,9,8.8,8.051098844555034
682,869,108,11.0,881.6909862619202
806,920,108,12.6,958.5849787094812
731,746,155,22.200000000000003,810.2153734144264
394,597,124,5.5,628.8392663662931
66,0,66,18.3,56.41329959861529
0,0,0,16.8,0.0
0,0,0,13.9,0.0
0,0,0,20.700000000000003,0.0
0,0,0,-0.3,0.0
0,0,0,16.0,0.0
171,38,156,6.300000000000001,173.1074318553043
188,540,61,11.5,471.1379529658983
0,0,0,16.1,0.0
0,0,0,20.0,0.0
114,314,59,2.9000000000000004,250.72141379456545
256,486,94,23.9,404.21532449490576
0,0,0,-1.5,0.0
0,0,0,15.8,0.0
23,167,17,4.2,95.84273930224812
136,546,44,5.6000000000000005,435.5789689932685
0,0,0,4.3,0.0
0,0,0,12.7,0.0
503,567,174,19.6,646.1901588870604
571,682,142,26.4,679.0260576110907
88,0,88,12.4,77.39397734214215
471,393,236,17.1,543.2475809998618
114,92,87,11.9,149.19129268918385
35,0,35,18.5,29.886802987308982
0,0,0,-0.2,0.0
0,0,0,21.0,0.0
0,0,0,18.2,0.0
213,281,119,26.5,310.9399550730608
0,0,0,4.2,0.0
76,0,76,7.6,68.36932482639352
0,0,0,-1.8,0.0
0,0,0,-0.8,0.0
0,0,0,-1.3,0.0
116,461,42,19.200000000000003,363.15685630044953
0,0,0,21.4,0.0
0,0,0,-1.0,0.0
0,0,0,3.9,0.0
0,0,0,15.3,0.0
204,7,198,19.4,174.79865828987408
127,552,40,8.5,440.06811890532657
256,12,245,21.8,216.60942961121552
0,0,0,16.1,0.0
0,0,0,4.7,0.0
0,0,0,2.3000000000000003,0.0
0,0,0,17.0,0.0
336,675,76,27.6,593.3698273026284
61,229,37,18.4,184.626084592438
45,0,45,18.4,38.4447514589019
0,0,0,21.0,0.0
0,0,0,21.6,0.0
648,935,87,4.2,952.9750333665966
0,0,0,4.7,0.0
0,0,0,13.1,0.0
203,520,64,25.5,431.4070222613653
0,0,0,10.9,0.0
0,0,0,20.200000000000003,0.0
0,0,0,17.5,0.0
0,0,0,15.6,0.0
0,0,0,20.8,0.0
0,0,0,10.6,0.0
260,522,87,20.0,486.83811265865296
239,528,76,27.5,453.1003685709348
0,0,0,12.3,0.0
170,5,167,19.200000000000003,146.12882799488506
250,708,57,2.7,617.6005510886398
732,910,81,26.3,866.2470038849433
650,420,322,6.6000000000000005,702.6553337459482
0,0,0,7.300000000000001,0.0
418,606,119,28.4,593.8892820155503
0,0,0,13.5,0.0
89,0,89,20.5,75.25177737018025
401,820,62,18.9,731.1261318130022
352,684,87,-1.9,632.2541914460472
0,0,0,2.1,0.0
83,5,82,17.5,74.13799361285201
184,672,42,11.2,548.8082975192899
0,0,0,17.6,0.0
281,262,169,-13.6,402.5415673671804
0,0,0,7.2,0.0
0,0,0,15.0,0.0
0,0,0,19.200000000000003,0.0
777,451,356,31.9,665.0172658053989
0,0,0,19.8,0.0
0,0,0,0.2,0.0
677,851,95,20.9,814.5130511264892
186,6,182,8.1,168.92209816589357
208,272,117,14.2,288.07398730822706
203,548,67,-5.1000000000000005,506.4635293928165
0,0,0,8.0,0.0
0,0,0,7.5,0.0
152,10,147,17.2,134.38695695768277
60,162,41,19.0,143.83036334289554
271,484,104,24.5,459.9918015107041
0,0,0,-0.4,0.0
435,408,201,16.2,542.7219006260955
0,0,0,0.4,0.0
0,0,0,20.4,0.0
0,0,0,4.9,0.0
583,463,241,26.5,599.1315756977385
0,0,0,12.8,0.0
0,0,0,22.3,0.0
0,0,0,5.2,0.0
122,2,120,19.700000000000003,103.67554862938972
35,2,35,22.700000000000003,30.696348282747365
674,896,90,17.7,870.005710018083
24,166,17,19.5,119.00039772410028
90,1,89,24.0,74.8158533298307
0,0,0,4.6000000000000005,0.0
0,0,0,4.7,0.0
0,0,0,2.4000000000000004,0.0
0,0,0,16.900000000000002,0.0
0,0,0,16.8,0.0
0,0,0,14.4,0.0
0,0,0,-1.8,0.0
0,0,0,22.1,0.0
5,3,5,4.7,6.421535283435521
0,0,0,3.5,0.0
414,472,169,28.9,528.4108398002911
0,0,0,18.8,0.0
0,0,0,14.6,0.0
431,337,238,0.7000000000000001,536.6924531879635
98,0,98,14.5,85.32612976131311
0,0,0,-15.1,0.0
0,0,0,8.8,0.0
637,695,157,20.200000000000003,738.773159677006
0,0,0,9.1,0.0
0,0,0,7.7,0.0
168,158,114,22.1,219.78254548070947
88,142,63,1.1,148.67045738869396
391,773,68,25.5,681.3715015641478
0,0,0,1.5,0.0
65,0,65,21.0,54.82293838717639
0,0,0,-2.7,0.0
62,390,29,1.1,290.46074149243304
633,876,90,11.0,846.21594262116
678,863,109,14.0,898.5247105472843
0,0,0,21.1,0.0
0,0,0,18.7,0.0
0,0,0,12.5,0.0
129,595,39,1.2000000000000002,365.1926404306587
0,0,0,9.5,0.0
760,659,207,25.9,759.9716438141439
439,162,310,25.8,400.1731089066034
211,25,196,26.0,182.9084913421881
834,630,251,16.3,803.0831318956309
0,0,0,3.2,0.0
0,0,0,15.5,0.0
495,821,74,19.200000000000003,779.8902706893967
0,0,0,3.5,0.0
2,21,3,17.6,15.030231656886246
520,896,82,-1.2000000000000002,861.3739842580072
0,0,0,-10.3,0.0
111,391,46,26.6,298.52702835808543
0,0,0,4.6000000000000005,0.0
496,871,67,16.2,736.2641102728943
169,5,164,19.9,143.60435954572534
0,0,0,-8.5,0.0
656,698,162,21.700000000000003,767.6240820362825
0,0,0,23.700000000000003,0.0
0,0,0,21.200000000000003,0.0
0,0,0,-5.1000000000000005,0.0
145,574,45,5.7,361.4799369396725
0,0,0,23.4,0.0
0,0,0,13.6,0.0
470,857,76,5.0,834.3200923751178
548,846,79,24.700000000000003,790.864161429758
0,0,0,1.9,0.0
0,0,0,7.1000000000000005,0.0
0,0,0,23.1,0.0
397,95,314,28.6,338.7850330822458
208,8,202,12.6,185.11136132296804
57,0,57,10.5,50.58413302056308
60,0,60,13.5,52.491979659505176
483,90,402,26.8,407.73660559507545
0,0,0,2.4000000000000004,0.0
491,318,272,-4.800000000000001,579.1419586607598
0,0,0,19.5,0.0
922,815,164,22.4,871.9525022177193
0,0,0,24.9,0.0
0,0,0,-1.3,0.0
0,0,0,0.8,0.0
0,0,0,5.2,0.0
0,0,0,6.2,0.0
0,0,0,17.900000000000002,0.0
0,0,0,13.4,0.0
0,0,0,7.5,0.0
0,0,0,11.1,0.0
0,0,0,4.4,0.0
0,0,0,11.3,0.0
0,0,0,-3.1,0.0
58,287,33,1.4,188.44118644764288
0,0,0,9.1,0.0
0,0,0,6.5,0.0
0,0,0,0.3,0.0
323,40,294,9.0,301.2639655320382
122,413,48,14.8,282.393022748733
0,0,0,12.9,0.0
624,718,137,27.1,715.8788465022453
301,197,200,28.6,325.2543417961889
506,393,255,9.2,599.103906162008
383,463,163,-0.9,568.2459782088451
0,0,0,8.5,0.0
0,0,0,17.900000000000002,0.0
28,0,28,21.8,23.52214463201874
0,0,0,19.200000000000003,0.0
0,0,0,22.9,0.0
187,693,50,-6.2,515.9027499749045
0,0,0,15.0,0.0
184,13,176,-3.7,178.9808325500846
42,0,42,0.2,39.08577675216197
0,0,0,12.0,0.0
0,0,0,19.8,0.0
0,0,0,8.8,0.0
465,892,78,-4.7,856.6898967705838
279,280,157,25.9,355.95199997236097
0,0,0,0.6000000000000001,0.0
125,7,121,24.1,106.38790399683668
507,234,318,25.1,472.9210769775893
0,0,0,21.200000000000003,0.0
235,231,147,19.4,286.4887797606803
480,712,102,20.6,647.029328243644
99,9,96,12.5,90.7301783026506
0,0,0,-1.6,0.0
792,762,164,28.5,806.8211982734274
7,37,7,16.1,22.43903003078235
694,548,252,23.3,706.4910182855788
590,549,211,21.4,652.8329433712116
275,137,208,5.9,309.3009650648104
0,0,0,13.7,0.0
0,0,0,-0.3,0.0
120,14,115,-2.3000000000000003,120.16421399564264
0,0,0,3.3000000000000003,0.0
799,476,355,26.6,703.5952895693732
303,340,154,13.6,392.3619993738602
0,0,0,4.0,0.0
322,715,72,12.5,649.6919785161869
0,0,0,1.7000000000000002,0.0
434,853,66,10.1,787.4408621047221
0,0,0,0.9,0.0
421,56,368,24.8,354.01741094896016
0,0,0,12.4,0.0
0,0,0,13.2,0.0
0,0,0,22.8,0.0
31,0,31,8.9,27.718568930856204
0,0,0,3.9,0.0
570,257,368,16.7,557.8655977731268
0,0,0,0.9,0.0
45,0,45,14.7,39.14264189914472
530,205,371,19.5,504.5704343869025
144,117,111,2.5,180.9451515487937
0,0,0,6.300000000000001,0.0
0,0,0,13.4,0.0
0,0,0,16.900000000000002,0.0
107,160,75,1.9,188.5605301823648
527,183,380,27.0,472.4976429370192
207,9,199,23.200000000000003,173.9952297558662
630,916,73,18.7,852.9894387054071
0,0,0,17.8,0.0
0,0,0,1.5,0.0
18,49,16,23.3,35.88624917279692
0,0,0,4.1000000000000005,0.0
0,0,0,24.1,0.0
0,0,0,10.9,0.0
97,149,69,-0.9,176.74784383817936
0,0,0,21.3,0.0
0,0,0,-6.6000000000000005,0.0
0,0,0,-6.7,0.0
0,0,0,-0.6000000000000001,0.0
0,0,0,23.5,0.0
63,0,63,15.3,54.641258666963694
8,0,8,19.700000000000003,6.791030526155981
0,0,0,22.5,0.0
0,0,0,6.5,0.0
0,0,0,-2.0,0.0
0,0,0,18.1,0.0
828,925,87,22.700000000000003,913.2798985007466
0,0,0,-6.7,0.0
0,0,0,13.7,0.0
390,744,81,12.1,629.5696437821149
546,447,251,18.6,609.6527848777118
23,0,23,19.5,19.543493819906352
0,0,0,22.9,0.0
373,278,226,1.0,466.2716170273914
469,699,125,5.7,737.2780597116855
0,0,0,11.2,0.0
285,68,239,19.200000000000003,265.43211777011607
541,344,291,26.9,534.2807589347204
0,0,0,8.0,0.0
256,97,207,1.1,276.9667175383933
775,775,154,27.0,809.7430797372512
808,869,102,27.700000000000003,848.228935534359
0,0,0,5.7,0.0
0,0,0,-1.5,0.0
0,0,0,0.6000000000000001,0.0
276,785,48,5.4,679.147941526485
0,0,0,5.2,0.0
0,0,0,1.7000000000000002,0.0
13,147,11,1.6,108.15019860127792
0,0,0,12.1,0.0
0,0,0,3.8,0.0
195,525,65,23.6,441.9597538922856
435,472,184,20.8,527.3854815513384
40,32,36,18.2,52.43010367888851
240,64,208,5.6000000000000005,244.22740545825943
343,109,276,-2.4000000000000004,366.03566800626544
0,0,0,15.8,0.0
0,0,0,-1.1,0.0
0,0,0,19.6,0.0
0,0,0,17.1,0.0
291,590,82,19.200000000000003,474.388670216399
35,0,35,8.4,31.36851031839509
358,651,96,10.6,629.4941135245457
0,0,0,-6.800000000000001,0.0
0,0,0,21.0,0.0
33,339,18,-3.8,240.15767727962395
0,0,0,23.1,0.0
154,653,39,3.1,452.1329815247143
0,0,0,2.0,0.0
368,185,244,29.3,357.9499624311572
257,160,185,15.5,295.51519953829853
956,891,111,28.3,847.5955094438274
0,0,0,9.4,0.0
564,431,266,-2.3000000000000003,680.3656229190033
0,0,0,0.5,0.0
487,849,77,11.7,809.1847227062447
99,26,92,5.9,101.95092517138572
105,402,42,25.8,299.5174323607055
202,534,65,12.8,396.0842885245461
0,0,0,17.3,0.0
616,410,297,21.700000000000003,624.4101241015342
170,17,161,18.5,150.9841415827934
349,757,70,4.4,634.094149356213
780,857,130,12.4,912.9762781991504
282,442,118,10.5,427.8650350461342
720,915,83,22.8,863.5482677215334
28,76,21,15.3,69.37766597233787
0,0,0,16.400000000000002,0.0
67,0,67,6.300000000000001,60.63804003943925
0,0,0,-0.6000000000000001,0.0
586,742,115,25.1,713.2290034024384
627,726,126,23.700000000000003,725.6719224952878
0,0,0,2.0,0.0
116,55,99,6.300000000000001,128.4276488294471
290,201,197,-0.1,362.0253982005792
667,419,305,29.9,611.062431885497
162,20,153,23.700000000000003,141.99384588224476
0,0,0,3.2,0.0
696,328,405,23.9,627.9912053999108
650,601,214,23.200000000000003,705.7179689776732
0,0,0,22.4,0.0
0,0,0,-5.800000000000001,0.0
648,240,432,22.8,574.5527777518346
0,0,0,22.700000000000003,0.0
455,901,65,0.1,817.4149555186095
153,41,134,12.3,149.53595797230773
0,0,0,-1.8,0.0
3,24,3,5.0,17.55371872839974
0,0,0,-4.3,0.0
26,245,17,2.0,183.42057095180127
607,692,150,27.6,726.8013990221982
0,0,0,16.6,0.0
662,614,198,26.200000000000003,710.8813977808998
560,860,83,10.4,801.9577284369309
0,0,0,4.2,0.0
0,0,0,23.5,0.0
0,0,0,1.9,0.0
0,0,0,16.2,0.0
911,893,105,28.4,874.7860269625521
676,350,372,28.200000000000003,609.9714754237988
47,0,47,21.8,39.48359991803145
236,13,224,10.9,210.9352193876539
320,698,69,17.400000000000002,546.9993577265212
0,0,0,3.7,0.0
0,0,0,0.5,0.0
0,0,0,5.9,0.0
775,459,360,22.700000000000003,718.9441265370951
130,4,127,18.9,111.72569349504016
834,887,110,20.6,901.9952364691816
674,953,72,15.0,909.6174812067636
0,0,0,15.8,0.0
781,586,264,31.4,721.7602068863308
0,0,0,0.1,0.0
105,10,102,9.2,99.1816889307517
0,0,0,1.3,0.0
665,820,105,22.4,789.8147814082262
0,0,0,-3.3000000000000003,0.0
0,0,0,12.7,0.0
0,0,0,22.9,0.0
599,678,153,29.0,711.5915703094876
159,558,50,12.7,353.67636438729096
112,0,112,30.3,90.09823799287275
680,578,244,7.9,773.323475291204
692,771,137,27.700000000000003,785.2935576661306
0,0,0,8.9,0.0
0,0,0,16.0,0.0
26,0,26,-3.2,24.566488658178567
0,0,0,21.4,0.0
478,478,196,26.1,545.5197234645813
0,0,0,-4.800000000000001,0.0
890,811,165,21.1,867.6675391915978
819,500,348,23.8,726.0752928672599
74,167,52,23.0,155.2664703150783
0,0,0,8.9,0.0
229,289,126,17.7,307.9514618267463
168,321,85,26.4,305.2109634603565
0,0,0,21.700000000000003,0.0
0,0,0,-7.5,0.0
422,255,268,1.2000000000000002,490.29420776013774
12,0,12,7.1000000000000005,10.820305756589615
63,0,63,15.1,54.69407199757666
734,384,387,23.0,672.294807001733
153,1,152,7.2,137.96502070382914
121,166,82,24.700000000000003,166.59442236872303
349,806,60,9.1,643.6014539562663
146,378,65,-3.6,323.7999523648234
233,561,68,23.0,397.599193436617
0,0,0,15.9,0.0
151,7,148,1.9,142.8630165112554
0,0,0,18.6,0.0
0,0,0,3.0,0.0
0,0,0,1.6,0.0
546,680,150,5.7,766.4527161063785
0,0,0,2.7,0.0
0,0,0,19.200000000000003,0.0
60,0,60,12.0,52.8692177353121
0,0,0,21.6,0.0
0,0,0,-0.3,0.0
0,0,0,-3.3000000000000003,0.0
899,800,160,29.5,818.2577012894267
6,0,6,4.9,5.465481129413158
0,0,0,0.4,0.0
0,0,0,-0.5,0.0
708,973,106,-2.7,1030.6678202446049
0,0,0,-0.8,0.0
0,0,0,-2.1,0.0
0,0,0,2.0,0.0
470,873,69,-1.5,834.2109652200759
0,0,0,-8.1,0.0
837,672,222,28.5,769.7822627582331
0,0,0,-1.1,0.0
